"accession","description","I_mean","VC_mean","I_SD","VC_SD","p.val","q.val","p.adj","IvsVC.FC","direction","negLog10P"
"AL3A2","Aldehyde dehydrogenase family 3 member A2 ",0.184676072854681,0.261765994801797,0.0228092096559489,0.0478154399053967,0.0653287909004491,0.17588184921767,0.303980874702693,-0.503280734625367,"NS",1.18489537962011
"AL3B1","Aldehyde dehydrogenase family 3 member B1 ",0.233367800456756,0.286260943043986,0.042611513277519,0.0335216446520663,0.166337770717378,0.256018819610479,0.442483548312191,-0.294725329817791,"NS",0.779009123290463
"AL4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial ",0.0712768511686626,0.0671070562104602,0.0198532684782502,0.00244057695554333,0.736312393088284,0.498593526476286,0.861731309816903,0.0869691319326243,"NS",0.132937889724901
"AL9A1","4-trimethylaminobutyraldehyde dehydrogenase ",0.151807816262867,0.1117146105511,0.0015179400066043,0.00825477915638011,0.00116460516076714,0.0673829587917818,0.116459605381062,0.442428193516895,"Up",2.93382128971509
"ALAT1","Alanine aminotransferase 1 ",0.0214255211333444,0.0513547447145032,0.00302306094089756,0.0151850137686196,0.028618863034235,0.127415789659522,0.220215806030681,-1.26116727922812,"Down",1.54334762381755
"ALAT2","Alanine aminotransferase 2 ",0.163702447092911,0.150989484837994,0.0130712335201039,0.0650399155581116,0.756615417710465,0.505091916550558,0.872962635321628,0.11662780664805,"NS",0.121124813243702
"ALBU","Albumin ",4.26057219594921,2.88921748931112,0.415674003747779,0.631544293750596,0.0347938782576215,0.137099088909993,0.236951687471882,0.560368389191019,"Up",1.45849716044438
"ALD1","Aldo-keto reductase family 1 member B7 ",0.022862720517495,0.0418814973307293,0.0100385957446505,0.00431019918901528,0.039344833923472,0.143998781896933,0.24887659455399,-0.873315936604853,"Down",1.405112283529
"ALD2","Aldose reductase-related protein 2 ",0.502801393992902,0.668150909269376,0.168132880508185,0.424320647858434,0.564382372537764,0.432272072914456,0.747106329723997,-0.410185338560131,"NS",0.248426559108212
"ALDH2","Aldehyde dehydrogenase, mitochondrial ",2.81067468978266,3.34228548098123,0.249828432543532,0.394949575931814,0.120130523989599,0.224579575314784,0.388146338284512,-0.249918481859276,"NS",0.92034662860088
"ALDOA","Fructose-bisphosphate aldolase A ",10.680463568958,10.5522180221624,0.698647979137876,0.595808865308372,0.820741886696603,0.524900145253669,0.907197678415988,0.0174279884121953,"NS",0.0857934017211454
"ALDR","Aldo-keto reductase family 1 member B1 ",5.24468403092125,4.86500215619748,0.673523459424877,1.54328547434869,0.716037654307351,0.490634479009531,0.847975494640375,0.108415414990626,"NS",0.145064138826341
"ALKB3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 ",0.0247641875995298,0.00871974350333586,0.00664620415179517,0.0075491007319413,0.0506940617121589,0.1587808707288,0.274424837951651,1.50589769051029,"NS",1.29504291081824
"AMACR","Alpha-methylacyl-CoA racemase ",0.294671728106029,0.212374272329779,0.0617599165767812,0.0691024491253553,0.198864351360044,0.276218724423399,0.477395534746581,0.472499645382061,"NS",0.701443061999737
"AMERL","AMMECR1-like protein ",0.00651611616280623,0.00513041564769915,0.00425797257286453,0.00551379206084876,0.747806268244388,0.503511396210248,0.8702309836039,0.344936610522277,"NS",0.126210898833391
"AMFR","E3 ubiquitin-protein ligase AMFR ",0.0180900979427921,0.0320890460494775,0.00723639626158745,0.00405702396516863,0.0431272337312514,0.148036468207361,0.255855025937776,-0.826880682517416,"Down",1.3652483974947
"AMPB","Aminopeptidase B ",0.146961644165608,0.133363050016017,0.0369057467337546,0.0331476720034473,0.659687147395035,0.470647939231427,0.813432272181364,0.140080667836213,"NS",0.180661977144026
"AMPD2","AMP deaminase 2 ",0.027817559926041,0.034240047905932,0.00413050613037442,0.00284405819474172,0.090795670680439,0.196445065202554,0.339520780665642,-0.299688843749334,"NS",1.04193485901659
"AMPD3","AMP deaminase 3 ",0.0184111732162879,0.0187818968786625,0.00416788114457579,0.00479923318607952,0.924397023701799,0.559707324785573,0.967355772767995,-0.0287612128522932,"NS",0.0341414614966564
"AMPL","Cytosol aminopeptidase ",0.752510907803574,0.43353612111239,0.175083355462086,0.070040408642935,0.0428226144397091,0.148036468207361,0.255855025937776,0.795560294103549,"Up",1.36832682134617
"AMPN","Aminopeptidase N ",0.359343475500052,0.395519684756832,0.0488562374665735,0.0306202256658612,0.338263093709453,0.343926156034684,0.594415934387702,-0.138386006793647,"NS",0.470745383449621
"AMRP","Alpha-2-macroglobulin receptor-associated protein ",0.43020463099976,0.347883082573456,0.0793184554867521,0.0680751611128317,0.244243930745657,0.299382795457328,0.517430561702971,0.306420532009662,"NS",0.612176219324315
"AN32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A ",0.287741936234743,0.332696399855598,0.0151041083935193,0.0277348731001584,0.0692794412259082,0.179618938297699,0.310439776587351,-0.209430756332416,"NS",1.15939562378348
"AN32B","Acidic leucine-rich nuclear phosphoprotein 32 family member B ",0.755659049015834,0.836570058157975,0.0680755136715215,0.119589624623793,0.366067692116549,0.356436289512102,0.616037502127797,-0.146750921334405,"NS",0.436438598773908
"AN32E","Acidic leucine-rich nuclear phosphoprotein 32 family member E ",0.249379775962658,0.280045304536429,0.0560973006150705,0.0508056230490297,0.521497107622544,0.417668131967523,0.721865983645641,-0.167315767932822,"NS",0.28274809595663
"ANFY1","Rabankyrin-5 ",0.0104890065342344,0.0249233668230639,0.00273997489116736,0.00342460133325634,0.00468044020832091,0.0821848030458432,0.142041992555046,-1.24862093129146,"Down",2.32971329841009
"ANKH","Progressive ankylosis protein ",0.0742862818392638,0.11513547491718,0.0220355593650763,0.00747213470934186,0.0383727701506103,0.143293069819634,0.247656895218897,-0.632164693773341,"Down",1.4159768477212
"ANKR1","Ankyrin repeat domain-containing protein 1 ",0.036095084462945,0.0468252803544745,0.0121355130837468,0.0118427593023672,0.334614316421088,0.342248135090301,0.591515770006261,-0.375485252320597,"NS",0.47545548175477
"ANKR2","Ankyrin repeat domain-containing protein 2 ",0.225296082816663,0.278223386264636,0.0192087906713184,0.065617510013914,0.251062239024347,0.302915489925059,0.523536203411508,-0.304421461828228,"NS",0.600218602367002
"ANM1","Protein arginine N-methyltransferase 1 ",0.527978213114989,0.679396840748522,0.0323579621300563,0.0879201099531426,0.0488406643917192,0.156512493229997,0.270504345988956,-0.363776111208878,"Down",1.31121843687099
"ANM5","Protein arginine N-methyltransferase 5 ",0.183040223500528,0.200814659662203,0.031085549797411,0.0457420724986329,0.607431362965716,0.450454627315442,0.778531680410983,-0.133703872423743,"NS",0.216502788296406
"ANO6","Anoctamin-6 ",0.0337748501946324,0.048385266588467,0.00923462679660763,0.01260678194945,0.180683994183415,0.265008031047988,0.458019820916875,-0.518618440194367,"NS",0.743080317531477
"ANR17","Ankyrin repeat domain-containing protein 17 ",0.026259711420404,0.0331913655635342,0.00345035937171,0.00399095240532722,0.0851873448115977,0.194481510817904,0.336127121899673,-0.337956924283345,"NS",1.06962491798813
"ANX11","Annexin A11 ",0.972597874561838,0.907559240851092,0.1509788975147,0.240673914841653,0.711977758776593,0.488790785621714,0.844788994548381,0.0998516208525891,"NS",0.147533572924191
"ANXA1","Annexin A1 ",4.10759708233608,4.18787173608715,0.473834569860585,0.561590127339714,0.859129151697098,0.538646555694975,0.930955933679719,-0.0279225834249728,"NS",0.0659415443722378
"ANXA2","Annexin A2 ",13.4657483588221,10.9103269015553,0.932190581614463,1.94611880396727,0.109545654622374,0.215634730746996,0.372686746019079,0.303600080652805,"NS",0.960404845040324
"ANXA3","Annexin A3 ",3.92752156579927,3.23090060902088,0.607245314158505,0.220340221631601,0.135171779357025,0.235622090725973,0.407231386051193,0.281682827096793,"NS",0.869113969258424
"ANXA4","Annexin A4 ",1.44414690905945,1.69264678859078,0.199616280901407,0.531154913181028,0.490366843861314,0.407846851479211,0.70489162587753,-0.229063440611518,"NS",0.309478902304636
"ANXA5","Annexin A5 ",2.86834408198583,2.48549690987998,0.218969710071988,0.0711793886023448,0.0450139145929314,0.151030646507842,0.261029937066153,0.206683788183315,"Up",1.34665321740625
"ANXA6","Annexin A6 ",4.14220956595709,5.98794905269652,0.701097108972479,0.413447190608797,0.017135147530932,0.106200189427207,0.183548368517101,-0.531661401179015,"Down",1.76611215201066
"ANXA7","Annexin A7 ",1.57104701150846,1.18822177148101,0.186988912374837,0.00594085380996243,0.0239214984615669,0.120279041571648,0.207881190856152,0.40292222400219,"Up",1.621211619282
"ANXA8","Annexin A8 ",0.546547385371694,0.85594459159539,0.127346056164015,0.250945326684318,0.129591395088361,0.233181678533578,0.403013562346364,-0.647170826531947,"NS",0.887423834805786
"AOFA","Amine oxidase [flavin-containing] A ",1.18425015818335,1.07223234903287,0.394084246792458,0.314852217516127,0.72007622898142,0.492834177921935,0.851777287733007,0.143356297936758,"NS",0.142621525688732
"AP1B1","AP-1 complex subunit beta-1 ",0.393284214401336,0.39923051774852,0.0630398887273641,0.0189046952855491,0.88322582399959,0.547215551782668,0.945765937882241,-0.0216497258434085,"NS",0.0539282414077158
"AP1G1","AP-1 complex subunit gamma-1 ",0.0234274667651608,0.0336795977130727,0.00422290853056616,0.00282757327611365,0.0250308917669222,0.12207456014045,0.210984429237582,-0.523673943582389,"Down",1.60152367765688
"AP1M1","AP-1 complex subunit mu-1 ",0.151365926095969,0.132855399364134,0.025645333307023,0.0269667839551832,0.437528248880109,0.383959202476473,0.663606021531532,0.188183616092783,"NS",0.358993901643515
"AP1S1","AP-1 complex subunit sigma-1A ",0.042392032302222,0.0574998743909395,0.014518660382913,0.00980839294430677,0.209610984839625,0.283660702483428,0.490257686300412,-0.439765672667776,"NS",0.678585961525017
"AP2A1","AP-2 complex subunit alpha-1 ",0.319663304387716,0.40125382482647,0.0426947880688798,0.0594259676041063,0.125627675300015,0.230463638566776,0.398315907811457,-0.327962004275915,"NS",0.900914676633146
"AP2A2","AP-2 complex subunit alpha-2 ",0.226324434281777,0.301747403541117,0.0172698359615422,0.0401812823897798,0.0404589017646773,0.14560032506294,0.251644580532317,-0.414949008757845,"Down",1.39298591009744
"AP2B1","AP-2 complex subunit beta ",0.249402176304091,0.382712044036303,0.0481443739298749,0.0922506379070999,0.0907180836322862,0.196445065202554,0.339520780665642,-0.617785249367357,"NS",1.0423061325772
"AP2M1","AP-2 complex subunit mu ",0.246592537636719,0.317439996629672,0.0366761639891604,0.0304510033090799,0.0617043352091506,0.169576254081315,0.293082761374933,-0.36435477383846,"NS",1.20968432233189
"AP2S1","AP-2 complex subunit sigma ",0.10506505763219,0.125184200604891,0.0118155112872592,0.0348724980163049,0.397519862554867,0.365904550131955,0.632401727077319,-0.252769552529727,"NS",0.4006411664227
"AP3B1","AP-3 complex subunit beta-1 ",0.0859893684785173,0.103587534787855,0.0100530811500729,0.0145233487290879,0.159489460937891,0.252155229434437,0.435806011508763,-0.268620202114219,"NS",0.797268009834016
"AP3D1","AP-3 complex subunit delta-1 ",0.251230290286449,0.256435723359532,0.0159574337978679,0.049300908600337,0.870323018327127,0.543060006197271,0.938583807449029,-0.0295868365576272,"NS",0.0603195300933742
"AP3M1","AP-3 complex subunit mu-1 ",0.05644982637734,0.0700855741581029,0.00960154707118498,0.0105219020125204,0.172646443598141,0.258983645730728,0.447607729354088,-0.312148378524496,"NS",0.762842363399732
"AP4A","Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] ",0.322725753430407,0.270539918895537,0.0423953154925847,0.0121778108561013,0.109792794038424,0.215787899067444,0.37295147054997,0.254467225796716,"NS",0.959426162727873
"APC13","Anaphase-promoting complex subunit 13 ",0.0780924443643382,0.0405524132392908,0.00650690830492744,0.0101565843744447,0.0057283265220242,0.0843175574098024,0.145728083757555,0.945395200292962,"Up",2.24197223464719
"APEH","Acylamino-acid-releasing enzyme ",0.0913340310413009,0.134017588530435,0.0199106701863853,0.0146232700449582,0.0402319863720115,0.145076212093388,0.250738743348799,-0.553197939704972,"Down",1.39542852449792
"APEX1","DNA-(apurinic or apyrimidinic site) endonuclease ",0.263500159084229,0.303457345869257,0.0453666512007385,0.0430217999265596,0.330407002536924,0.339959767890976,0.587560729358316,-0.203689911858319,"NS",0.480950756960256
"API5","Apoptosis inhibitor 5 ",0.0182660432571382,0.0603586809442539,0.018042289931226,0.0350149031933938,0.137846710294663,0.236920233567316,0.409474997874447,-1.7243971231436,"NS",0.860603593852171
"APMAP","Adipocyte plasma membrane-associated protein ",0.0101520381441708,0.0428091408762081,0.00194545875408666,0.00546866726898033,0.000621069218342904,0.0617212480301484,0.106674333067346,-2.0761494878836,"Down",3.20685999488116
"APOH","Beta-2-glycoprotein 1 ",0.002757440843023,0.0065153618250194,0.00102773578697785,0.00427088252150126,0.21254134315462,0.284179068413305,0.491153590735582,-1.24051536467179,"NS",0.672556579225408
"APT","Adenine phosphoribosyltransferase ",0.158889821980796,0.191692259510511,0.114022030576948,0.0253875007519953,0.652146600310146,0.468115042578281,0.809054605335241,-0.270765369683251,"NS",0.185654765389146
"AQP1","Aquaporin-1 ",0.181082209660505,0.190848711726233,0.0249294658609219,0.0125436017530195,0.577129712525466,0.438178168557051,0.757313978367104,-0.0757846317243123,"NS",0.238726566215202
"AQP5","Aquaporin-5 ",1.10144371291817,0.93337556781873,0.0513119417122387,0.033134604731019,0.00886676893569439,0.0895260436014889,0.154730037031689,0.238866162169487,"Up",2.05223460892112
"ARAF","Serine/threonine-protein kinase A-Raf ",0.0190483494522432,0.0262385497177907,0.00631633988504167,0.000677319318877848,0.121493416356796,0.225617899648118,0.389940899465647,-0.462021987157682,"NS",0.915447255542073
"ARBK1","Beta-adrenergic receptor kinase 1 ",0.0024343287168294,0.00330222271065872,0.00211172539074961,0.000161679042552795,0.517029335997572,0.41571698407332,0.718493767318645,-0.439913428810954,"NS",0.286484814545485
"ARC1A","Actin-related protein 2/3 complex subunit 1A ",0.0423590837729942,0.0358683106275602,0.0144898399526812,0.0235947329932878,0.705505919403093,0.48621777213427,0.840341992802526,0.239961587208853,"NS",0.151499338035339
"ARC1B","Actin-related protein 2/3 complex subunit 1B ",0.651916285221894,0.561830534773977,0.122413988030948,0.0418444780517999,0.294232037190307,0.325029876480946,0.561757035172565,0.214551679760965,"NS",0.531310041270437
"ARCH","Protein archease ",0.122510739789669,0.130815456281259,0.0187635880501155,0.0070824157758871,0.512895954015609,0.415005350750771,0.717263834151475,-0.0946247828384428,"NS",0.289970726856698
"ARF1","ADP-ribosylation factor 1 ",0.0794796610343023,0.0958175459040202,0.00775809490231833,0.00273636105126557,0.0262972490834441,0.124179083801865,0.214621728630754,-0.269704143602565,"Down",1.58008968004129
"ARF2","ADP-ribosylation factor 2 ",1.8313594948005,2.20781480665949,0.17876096319525,0.0630508576310454,0.0262972490834436,0.124179083801865,0.214621728630754,-0.269704143602564,"Down",1.5800896800413
"ARF4","ADP-ribosylation factor 4 ",0.78087833935966,0.895734103747773,0.0430778948487768,0.210736852407713,0.407375965803497,0.370429047285642,0.640221525473147,-0.197972741337029,"NS",0.390004596903891
"ARF5","ADP-ribosylation factor 5 ",1.53800959922364,1.55328143694308,0.297616089221766,0.191317626254141,0.943992743316977,0.566004328304525,0.978239036994583,-0.0142547456923895,"NS",0.0250313442077648
"ARF6","ADP-ribosylation factor 6 ",0.105793566847123,0.13186255902109,0.0165366366910135,0.0220628926865854,0.176843839805479,0.262831164907012,0.454257490258038,-0.317783082804576,"NS",0.752410063839525
"ARFG1","ADP-ribosylation factor GTPase-activating protein 1 ",0.0566930356743641,0.0698210273718294,0.0148543114009388,0.0134567157034218,0.319975787215223,0.337115824333878,0.582645472588291,-0.30049006388676,"NS",0.494882883794678
"ARFG2","ADP-ribosylation factor GTPase-activating protein 2 ",0.0754653167744733,0.0944100464176611,0.0155812868023247,0.0101727739275194,0.152613052264006,0.246079529943858,0.42530523241307,-0.323126642435316,"NS",0.816408321664058
"ARFG3","ADP-ribosylation factor GTPase-activating protein 3 ",0.180044975556044,0.19297437241732,0.0573241651333386,0.0431266692754607,0.770500112558855,0.509754058667316,0.881020328852508,-0.100051926562001,"NS",0.113227293501453
"ARHG2","Rho guanine nucleotide exchange factor 2 ",0.43092524280213,0.441021594027421,0.0338597154892554,0.0570718002077265,0.80516635983094,0.521857124400799,0.90193835151723,-0.0334116858032369,"NS",0.094114378399614
